CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210801,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,243564,5615,65.19,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,60.12,60.12,60.12,60.12,60.12,60.12,60.12,60.12,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210802,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,244324,5616,65.43,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,60.12,60.12,60.12,60.12,60.12,60.12,60.12,60.12,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210803,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,245060,5616,65.72,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,60.12,60.12,60.12,60.12,60.12,60.12,60.12,60.12,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210804,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,245856,5620,66.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,60.12,60.12,60.12,60.12,60.12,60.12,60.12,60.12,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210805,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,246644,5623,66.23,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,60.12,60.12,60.12,60.12,60.12,60.12,60.12,60.12,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210806,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,247351,5623,66.41,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,65.10,65.10,65.10,65.10,65.10,65.10,65.10,65.10,60.12,60.12,60.12,60.12,60.12,60.12,60.12,60.12,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210807,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,"7 August- Nightclubs open in Wales, meaning that all sectors are now fully open.    At Alert Level Zero, from 7 August 2021, there are no legal limits on the number of people who can meet, including in private homes, public places or at events. In addition all businesses and premises may be open.    https://web.archive.org/web/20210807222234/https://www.bbc.com/news/uk-wales-58115223    https://web.archive.org/web/20210811110803/https://gov.wales/alert-level-0-summary",0.00,,,,,,0.00,,"At Alert Level Zero, from 7 August 2021, there are no legal limits on the number of people who can meet, including in private homes, public places or at events. In addition all businesses and premises may be open.    https://web.archive.org/web/20210811110803/https://gov.wales/alert-level-0-summary",0.00,,,,,,0.00,,"At Alert Level Zero, from 7 August 2021, there are no legal limits on the number of people who can meet, including in private homes, public places or at events. In addition all businesses and premises may be open.    https://web.archive.org/web/20210811110803/https://gov.wales/alert-level-0-summary",1.00,1,,,,,1.00,1,"Masks required on public transport    https://web.archive.org/web/20210806160818/https://gov.wales/alert-level-0-guidance-public-html    No guidance or other restrictions evidence on public transport following 7 August move to Level 0 in Wales    https://web.archive.org/web/20210806160818/https://gov.wales/alert-level-0-guidance-public-html",0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,"Do I need to wear a face covering?  Yes, in all indoor premises to which the public have access.    However, from 7 August 2021 it is no longer a legal requirement for you to wear face coverings in hospitality settings such as pubs, restaurants and cafes.     https://web.archive.org/web/20210806160818/https://gov.wales/alert-level-0-guidance-public-html",5.00,1,,1.00,1,,,,,1.00,1,"Some restrictions still in place in elderly care homes following 7 August but much less stringent than previous policy.    Version 10 of the guidance supersedes previous versions. The key changes are:    To introduce ‘essential visitors’. Each resident can now nominate an essential visitor. The essential visitor may visit the resident regularly indoors during a COVID-19 outbreak at the care home provided the resident or visitor do not themselves have COVID-19 (unless there are exceptional circumstances). This will ensure that people can continue to benefit from regular visits by a nominated essential visitor when wider restrictions on routine visits maybe in place.      To remove the limit of two indoor visitors at the same time per resident. This will now be subject to a risk assessment by the care home.  To remove the need for visitors to wear face coverings in outdoor areas of the care home.   To amend requirements on use of face coverings in indoor areas.   To clarify that indoor visits can take place in residents’ rooms as well as in a designated visiting space.    https://web.archive.org/web/20210811111305/https://gov.wales/visits-care-homes-guidance-providers-html",,,,,,,,,,,,,,,,,247931,5623,66.60,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,43.23,43.23,43.23,43.23,43.23,43.23,43.23,43.23,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,,
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210808,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,248516,5626,66.73,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,43.23,43.23,43.23,43.23,43.23,43.23,43.23,43.23,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,,
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210809,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,249473,5629,66.84,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,43.23,43.23,43.23,43.23,43.23,43.23,43.23,43.23,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,,
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210810,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,250419,5630,66.98,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,43.23,43.23,43.23,43.23,43.23,43.23,43.23,43.23,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,,
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210811,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,251603,5630,67.13,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,43.23,43.23,43.23,43.23,43.23,43.23,43.23,43.23,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,,
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210812,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,252862,5632,67.26,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,43.23,43.23,43.23,43.23,43.23,43.23,43.23,43.23,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,,
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210813,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,253984,5634,67.41,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210814,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,254987,5634,67.54,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210815,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,256085,5638,67.64,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210816,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,257670,5641,67.71,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210817,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,259406,5641,67.83,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210818,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,261188,5645,67.93,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210819,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,263046,5647,68.03,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210820,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,264665,5651,68.13,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210821,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,266055,5651,68.22,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210822,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,267434,5656,68.30,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210823,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,269483,5658,68.35,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210824,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,271639,5658,68.43,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210825,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,273910,5662,68.50,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210826,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,276097,5663,68.61,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210827,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,278056,5668,68.71,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210828,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,279572,5668,68.76,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
United Kingdom,GBR,Wales,UK_WAL,STATE_TOTAL,20210829,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,,,,,2.00,1,,3.00,,1.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,,,,,,,,,,,,,,,,281010,5671,68.78,28.70,28.70,28.70,28.70,28.70,28.70,28.70,28.70,49.48,49.48,49.48,49.48,49.48,49.48,49.48,49.48,42.26,42.26,42.26,42.26,42.26,42.26,42.26,42.26,100.00,100.00
